fpr,tpr
0.6357487922705314,0.9812834224598931
0.6357487922705314,0.983957219251337
0.6376811594202898,0.983957219251337
0.6376811594202898,0.9866310160427807
0.6541062801932367,0.9866310160427807
0.6541062801932367,0.9893048128342246
0.6821256038647343,0.9893048128342246
0.6850241545893719,0.9893048128342246
0.7101449275362319,0.9893048128342246
0.7111111111111111,0.9919786096256684
0.7169082125603865,0.9919786096256684
0.7188405797101449,0.9919786096256684
0.7227053140096619,0.9919786096256684
0.7246376811594203,0.9919786096256684
0.7275362318840579,0.9919786096256684
0.7304347826086957,0.9919786096256684
0.7342995169082126,0.9919786096256684
0.7429951690821256,0.9919786096256684
0.7478260869565218,0.9919786096256684
0.7497584541062802,0.9919786096256684
0.7516908212560387,0.9919786096256684
0.7545893719806763,0.9919786096256684
0.7603864734299517,0.9919786096256684
0.7710144927536232,0.9919786096256684
0.7710144927536232,0.9946524064171123
0.8164251207729468,0.9946524064171123
0.8183574879227054,0.9946524064171123
0.8202898550724638,0.9946524064171123
0.8222222222222222,0.9946524064171123
0.8309178743961353,0.9946524064171123
0.8328502415458937,0.9946524064171123
0.8376811594202899,0.9946524064171123
0.8376811594202899,0.9973262032085561
0.8396135265700483,0.9973262032085561
0.8405797101449275,0.9973262032085561
0.842512077294686,0.9973262032085561
0.8492753623188406,0.9973262032085561
0.851207729468599,0.9973262032085561
0.8579710144927536,0.9973262032085561
0.8599033816425121,0.9973262032085561
0.8628019323671497,0.9973262032085561
0.863768115942029,0.9973262032085561
0.8657004830917875,0.9973262032085561
0.8695652173913043,0.9973262032085561
0.8724637681159421,0.9973262032085561
0.8763285024154589,0.9973262032085561
0.8801932367149758,0.9973262032085561
0.8869565217391304,0.9973262032085561
0.8898550724637682,0.9973262032085561
0.8946859903381642,0.9973262032085561
0.8966183574879227,0.9973262032085561
0.9024154589371981,0.9973262032085561
0.9062801932367149,0.9973262032085561
0.9072463768115943,0.9973262032085561
0.9120772946859903,0.9973262032085561
0.914975845410628,0.9973262032085561
0.9207729468599034,0.9973262032085561
0.923671497584541,0.9973262032085561
0.9256038647342996,0.9973262032085561
0.9265700483091788,0.9973262032085561
0.9294685990338164,0.9973262032085561
0.9314009661835749,0.9973262032085561
0.9333333333333333,0.9973262032085561
0.9333333333333333,1.0
0.9381642512077295,1.0
0.9439613526570049,1.0
0.9458937198067633,1.0
0.9487922705314009,1.0
0.9507246376811594,1.0
0.9536231884057971,1.0
0.9555555555555556,1.0
0.966183574879227,1.0
0.9681159420289855,1.0
0.9855072463768116,1.0
0.9874396135265701,1.0
0.9903381642512077,1.0
0.9932367149758454,1.0
0.996135265700483,1.0
0.9980676328502416,1.0
1.0,1.0
